@relation Invistico_Airline

@attribute satisfaction {satisfied,dissatisfied}
@attribute 'Customer Type' {'Loyal Customer','disloyal Customer'}
@attribute Age numeric
@attribute 'Type of Travel' {'Personal Travel','Business travel'}
@attribute Class {Eco,Business,'Eco Plus'}
@attribute 'Flight Distance' numeric
@attribute 'Seat comfort' numeric
@attribute 'Departure/Arrival time convenient' numeric
@attribute 'Food and drink' numeric
@attribute 'Gate location' numeric
@attribute 'Inflight wifi service' numeric
@attribute 'Inflight entertainment' numeric
@attribute 'Online support' numeric
@attribute 'Ease of Online booking' numeric
@attribute 'On-board service' numeric
@attribute 'Leg room service' numeric
@attribute 'Baggage handling' numeric
@attribute 'Checkin service' numeric
@attribute Cleanliness numeric
@attribute 'Online boarding' numeric
@attribute 'Departure Delay in Minutes' numeric
@attribute 'Arrival Delay in Minutes' numeric

@data
satisfied,'Loyal Customer',22,'Business travel',Business,2895,3,5,3,3,5,5,5,5,5,5,4,3,5,5,3,0
satisfied,'Loyal Customer',59,'Business travel',Business,1792,3,3,3,3,5,5,4,5,5,5,5,5,5,4,0,0
satisfied,'Loyal Customer',46,'Business travel',Business,1820,1,1,1,1,4,4,4,5,5,5,5,4,5,4,3,0
satisfied,'Loyal Customer',43,'Business travel',Business,1816,5,5,5,5,3,5,5,5,5,5,5,3,5,3,0,19
satisfied,'Loyal Customer',35,'Business travel',Business,1794,1,1,1,1,5,5,4,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',32,'Business travel',Business,3235,2,2,2,2,5,5,5,5,4,4,3,4,5,5,0,0
satisfied,'Loyal Customer',35,'Business travel',Business,1787,2,2,2,2,3,3,4,5,5,5,5,1,5,4,0,0
satisfied,'Loyal Customer',58,'Business travel',Business,1779,3,3,3,3,5,4,5,5,5,5,5,3,5,5,1,15
satisfied,'Loyal Customer',60,'Business travel',Business,1802,2,5,2,2,5,3,5,5,5,5,5,3,5,3,5,0
satisfied,'Loyal Customer',50,'Business travel',Business,1781,2,2,2,2,2,4,5,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',55,'Business travel',Business,1771,1,1,1,1,2,4,4,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',29,'Business travel',Business,3486,5,5,5,5,5,5,5,5,5,5,4,4,5,5,0,0
satisfied,'Loyal Customer',58,'Business travel',Business,1779,2,2,2,2,3,3,4,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',53,'Business travel',Business,1757,2,2,2,2,3,4,4,5,5,5,5,3,5,3,0,0
satisfied,'Loyal Customer',53,'Business travel',Business,1787,2,2,2,2,5,4,5,5,5,5,5,5,5,5,58,48
satisfied,'Loyal Customer',49,'Business travel',Business,1785,3,3,3,3,4,4,5,5,5,5,5,5,5,5,0,0
satisfied,'Loyal Customer',63,'Business travel',Business,1789,4,4,4,4,4,3,5,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',56,'Business travel',Business,3547,4,4,4,4,5,5,5,3,3,3,5,5,5,5,148,128
satisfied,'Loyal Customer',44,'Business travel',Business,1779,5,5,5,5,4,3,4,5,5,5,5,3,5,3,23,2
satisfied,'Loyal Customer',40,'Business travel',Business,1785,5,5,5,5,2,4,3,5,5,5,5,5,5,3,0,5
satisfied,'Loyal Customer',27,'Business travel',Business,2723,5,5,5,5,5,5,5,5,3,2,3,4,5,5,0,0
satisfied,'Loyal Customer',57,'Business travel',Business,1750,5,5,5,5,5,4,5,5,5,5,5,5,5,4,0,0
satisfied,'Loyal Customer',36,'Business travel',Business,1776,2,2,2,2,5,3,4,5,5,5,5,5,5,4,0,0
satisfied,'Loyal Customer',61,'Business travel',Business,1761,1,1,5,1,4,5,5,5,5,5,5,5,5,3,0,0
satisfied,'Loyal Customer',59,'Business travel',Business,1750,2,2,2,2,5,4,5,5,5,5,5,4,5,5,15,25
satisfied,'Loyal Customer',59,'Business travel',Business,1747,1,1,1,1,4,5,5,5,5,5,5,4,5,4,8,0
satisfied,'Loyal Customer',58,'Business travel',Business,1771,1,1,1,1,4,3,4,5,5,5,5,3,5,4,0,4
satisfied,'Loyal Customer',58,'Business travel',Business,1750,3,3,3,3,3,4,5,5,5,5,5,4,5,5,7,0
satisfied,'Loyal Customer',53,'Business travel',Business,1786,4,4,4,4,3,3,4,5,5,5,5,4,5,4,7,0
satisfied,'Loyal Customer',53,'Business travel',Business,1755,1,1,1,1,3,4,5,5,5,5,5,3,5,4,34,33
satisfied,'Loyal Customer',51,'Business travel',Business,1794,4,4,4,4,3,4,4,5,5,5,5,3,5,4,0,0
satisfied,'Loyal Customer',46,'Business travel',Business,1792,3,3,5,3,3,3,5,5,5,5,5,4,5,5,46,42
satisfied,'Loyal Customer',44,'Business travel',Business,1774,3,3,3,3,3,4,5,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',42,'Business travel',Business,1783,3,3,3,3,3,3,5,5,5,5,5,3,5,3,0,0
satisfied,'Loyal Customer',39,'Business travel',Business,1750,4,4,4,4,5,4,4,5,5,5,5,5,5,3,0,0
satisfied,'Loyal Customer',52,'Business travel',Business,1771,5,5,5,5,2,3,4,5,5,5,5,5,5,4,1,26
satisfied,'Loyal Customer',45,'Business travel',Business,1771,3,3,3,3,2,3,4,5,5,5,5,3,5,3,22,12
satisfied,'Loyal Customer',34,'Business travel',Business,1750,1,1,1,1,3,5,5,5,5,5,5,4,5,4,0,0
satisfied,'Loyal Customer',16,'Business travel',Business,2591,5,5,5,5,5,5,5,5,2,2,3,1,4,5,0,0
satisfied,'Loyal Customer',53,'Business travel',Business,1734,3,3,5,3,2,4,5,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',50,'Business travel',Business,1730,1,1,1,1,2,4,5,5,5,5,5,3,5,3,0,0
satisfied,'Loyal Customer',47,'Business travel',Business,1744,2,2,2,2,4,4,4,5,5,5,5,5,5,4,0,0
satisfied,'Loyal Customer',42,'Business travel',Business,1730,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,0
satisfied,'Loyal Customer',41,'Business travel',Business,1767,1,1,1,1,2,4,5,5,5,5,5,5,5,4,0,0
satisfied,'Loyal Customer',39,'Business travel',Business,1739,5,5,1,5,3,4,4,5,5,5,5,4,5,4,4,0
satisfied,'Loyal Customer',47,'Business travel',Business,1742,3,3,3,3,2,3,4,5,5,5,5,4,5,5,0,6
satisfied,'Loyal Customer',51,'Business travel',Business,1747,2,2,2,2,4,4,4,5,5,5,5,5,5,5,14,2
satisfied,'Loyal Customer',59,'Business travel',Eco,3379,5,1,1,1,5,5,5,5,4,3,4,5,4,5,0,0
satisfied,'Loyal Customer',59,'Business travel',Eco,569,5,4,2,4,4,2,3,5,5,5,5,5,5,5,8,5
satisfied,'Loyal Customer',59,'Business travel',Eco,739,5,1,1,1,2,4,2,5,5,5,5,1,5,2,0,0
satisfied,'Loyal Customer',59,'Business travel',Eco,590,5,1,1,1,1,3,4,5,5,5,5,2,5,3,0,0
satisfied,'Loyal Customer',59,'Business travel',Eco,2034,5,4,4,4,5,5,5,5,1,3,2,5,5,5,137,134
satisfied,'Loyal Customer',59,'Business travel',Eco,1638,5,5,5,5,5,5,5,5,4,4,4,2,3,5,0,0
satisfied,'Loyal Customer',58,'Business travel','Eco Plus',779,5,2,2,2,3,2,3,5,5,5,5,4,5,3,13,7
satisfied,'Loyal Customer',58,'Business travel',Eco,2092,5,4,4,4,5,5,5,5,5,2,4,4,4,5,0,0
satisfied,'Loyal Customer',58,'Business travel',Eco,502,5,5,5,5,4,1,5,5,5,5,5,4,5,5,0,7
satisfied,'Loyal Customer',58,'Business travel',Eco,347,5,4,4,4,5,2,5,5,5,5,5,4,5,2,0,0
satisfied,'Loyal Customer',58,'Business travel',Eco,59,5,3,4,4,2,5,4,5,5,5,5,4,5,4,0,0
satisfied,'Loyal Customer',58,'Business travel',Eco,1649,5,2,2,2,5,5,5,5,1,3,1,1,3,5,0,0
satisfied,'Loyal Customer',32,'Business travel',Business,3461,3,3,3,3,5,5,5,5,3,4,5,5,5,5,13,16
satisfied,'Loyal Customer',28,'Business travel',Business,2949,4,4,2,4,5,5,5,5,5,3,4,4,5,5,0,0
satisfied,'Loyal Customer',52,'Business travel',Business,1759,2,2,2,2,2,5,4,5,5,5,5,4,5,4,0,33
satisfied,'Loyal Customer',46,'Business travel',Business,1745,1,1,1,1,3,5,5,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',27,'Business travel',Business,3692,5,5,5,5,5,5,5,5,3,2,4,2,2,5,0,0
satisfied,'Loyal Customer',24,'Business travel',Business,2594,1,1,1,1,5,5,5,5,3,2,4,2,5,5,0,0
satisfied,'Loyal Customer',54,'Business travel',Business,1753,2,2,2,2,5,5,5,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',52,'Business travel',Business,1720,3,3,3,3,5,5,5,5,5,5,5,4,5,4,1,10
satisfied,'Loyal Customer',23,'Business travel',Business,2760,2,2,2,2,5,5,5,5,4,4,5,4,5,5,27,22
satisfied,'Loyal Customer',52,'Business travel',Business,1755,2,2,2,2,3,5,4,5,5,5,5,3,5,5,0,11
satisfied,'Loyal Customer',47,'Business travel',Business,1719,1,1,1,1,4,5,5,5,5,5,5,3,5,3,0,14
satisfied,'Loyal Customer',35,'Business travel',Business,1749,1,1,1,1,3,4,5,5,5,5,5,5,5,5,0,0
satisfied,'Loyal Customer',48,'Business travel',Business,1689,4,4,4,4,4,4,4,5,5,5,5,4,5,4,0,0
satisfied,'Loyal Customer',27,'Business travel',Business,3082,5,5,5,5,5,5,5,5,2,1,4,4,1,5,30,1
satisfied,'Loyal Customer',60,'Business travel',Business,1706,1,1,4,1,3,5,4,5,5,5,5,5,5,5,0,0
satisfied,'Loyal Customer',43,'Business travel',Business,1719,3,3,3,3,2,4,4,5,5,5,5,3,5,5,9,0
satisfied,'Loyal Customer',39,'Business travel',Business,1690,2,2,2,2,2,4,4,5,5,5,5,3,5,4,0,0
satisfied,'Loyal Customer',38,'Business travel',Business,1683,5,5,5,5,4,5,4,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',34,'Business travel',Business,1712,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0,0
satisfied,'Loyal Customer',23,'Business travel',Business,2706,1,1,1,1,5,5,5,5,5,4,4,3,4,5,0,0
satisfied,'Loyal Customer',57,'Business travel',Business,1704,5,5,5,5,3,3,5,5,5,5,5,3,5,4,0,0
satisfied,'Loyal Customer',35,'Business travel',Business,1693,1,1,1,1,5,5,5,5,5,5,5,3,5,3,0,0
satisfied,'Loyal Customer',55,'Business travel',Business,1682,2,2,2,2,3,3,4,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',53,'Business travel',Business,1706,2,3,2,2,2,5,4,5,5,5,5,3,5,5,1,0
satisfied,'Loyal Customer',53,'Business travel',Business,1707,5,5,5,5,5,5,4,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',53,'Business travel',Business,1660,1,1,1,1,2,5,5,5,5,5,5,5,5,3,26,13
satisfied,'Loyal Customer',56,'Business travel',Business,1694,4,4,4,4,5,3,4,5,5,5,5,4,5,4,0,0
satisfied,'Loyal Customer',51,'Business travel',Business,1692,4,4,4,4,5,3,5,5,5,5,5,5,5,5,39,16
satisfied,'Loyal Customer',20,'Business travel',Business,2928,5,5,5,5,5,5,5,5,4,5,3,3,5,5,17,27
satisfied,'Loyal Customer',50,'Business travel',Business,1655,4,4,4,4,4,3,4,5,5,5,5,4,5,4,5,0
satisfied,'Loyal Customer',49,'Business travel',Business,1637,4,4,4,4,4,4,5,5,5,5,5,3,5,5,7,0
satisfied,'Loyal Customer',44,'Business travel',Business,1680,5,5,5,5,3,3,5,5,5,5,5,4,5,5,23,5
satisfied,'Loyal Customer',41,'Business travel',Business,1655,4,4,2,4,5,5,4,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',29,'Business travel',Business,2916,5,5,5,5,5,5,5,5,4,5,3,4,4,5,0,0
satisfied,'Loyal Customer',29,'Business travel',Business,3279,4,4,5,4,5,5,5,5,3,5,3,1,2,5,0,0
satisfied,'Loyal Customer',41,'Business travel',Business,1670,1,1,1,1,5,4,4,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',56,'Business travel',Business,1642,3,3,3,3,2,4,5,5,5,5,5,5,5,5,15,29
satisfied,'Loyal Customer',55,'Business travel',Business,1628,1,1,1,1,4,5,5,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',48,'Business travel',Business,1649,3,3,4,3,5,4,4,5,5,5,5,3,5,1,2,15
satisfied,'Loyal Customer',40,'Business travel',Business,1646,4,4,4,4,3,5,5,5,5,5,5,4,5,4,75,73
satisfied,'Loyal Customer',28,'Business travel',Business,2652,3,3,3,3,5,5,5,5,5,4,5,4,5,5,0,0
satisfied,'Loyal Customer',22,'Business travel',Business,3050,4,4,4,4,5,5,5,5,3,3,5,5,5,5,0,0
satisfied,'Loyal Customer',27,'Business travel',Business,3330,4,4,4,4,5,5,5,5,4,1,4,5,1,5,0,0
satisfied,'Loyal Customer',46,'Business travel',Business,1648,4,4,5,4,5,3,5,5,5,5,5,5,5,4,7,0
satisfied,'Loyal Customer',45,'Business travel',Business,1651,5,5,5,5,4,4,4,5,5,5,5,3,5,5,71,62
satisfied,'Loyal Customer',43,'Business travel',Business,1634,5,5,5,5,3,5,5,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',43,'Business travel',Business,1639,5,5,5,5,2,4,4,5,5,5,5,3,5,4,11,0
satisfied,'Loyal Customer',41,'Business travel',Business,1638,4,4,4,4,2,5,5,5,5,5,5,5,5,5,11,0
satisfied,'Loyal Customer',24,'Business travel',Business,3223,3,3,3,3,5,5,5,5,4,2,3,3,2,5,0,0
satisfied,'Loyal Customer',30,'Business travel',Business,3416,5,5,5,5,5,5,5,5,3,4,5,3,4,5,3,9
satisfied,'Loyal Customer',31,'Business travel',Business,3149,3,3,3,3,5,5,5,5,3,2,5,3,3,5,0,11
satisfied,'Loyal Customer',56,'Business travel',Business,3364,1,1,3,1,5,5,5,5,5,4,4,5,5,5,190,206
satisfied,'Loyal Customer',55,'Business travel',Business,3202,2,1,2,2,5,5,5,3,4,5,5,5,5,5,271,250
satisfied,'Loyal Customer',54,'Business travel',Business,1647,2,2,2,2,4,5,5,5,5,5,5,5,5,4,89,76
satisfied,'Loyal Customer',53,'Business travel',Business,1636,5,2,5,5,5,5,4,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',52,'Business travel',Business,1611,2,2,2,2,4,4,4,5,5,5,5,5,5,3,0,0
satisfied,'Loyal Customer',45,'Business travel',Business,1625,1,1,1,1,5,4,4,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',28,'Business travel',Business,3070,2,1,2,2,5,5,5,5,5,2,5,5,5,5,0,0
satisfied,'Loyal Customer',57,'Business travel',Business,1610,3,3,3,3,5,5,4,5,5,5,5,3,5,3,0,0
satisfied,'Loyal Customer',56,'Business travel',Business,1630,4,4,4,4,3,3,5,5,5,5,5,4,5,3,58,47
satisfied,'Loyal Customer',54,'Business travel',Business,1646,4,4,4,4,4,4,3,5,5,5,5,5,5,4,0,0
satisfied,'Loyal Customer',47,'Business travel',Business,1639,4,4,4,4,4,4,5,5,5,5,5,3,5,4,5,0
satisfied,'Loyal Customer',43,'Business travel',Business,1598,4,4,4,4,5,5,3,5,5,5,5,2,5,4,0,0
satisfied,'Loyal Customer',41,'Business travel',Business,1621,1,5,1,1,4,4,2,5,5,5,5,2,5,4,0,0
satisfied,'Loyal Customer',40,'Business travel',Business,1637,1,1,1,1,5,4,5,5,5,5,5,2,5,5,0,0
satisfied,'Loyal Customer',27,'Business travel',Business,2359,2,2,2,2,5,5,5,5,4,3,5,5,5,5,0,0
satisfied,'Loyal Customer',23,'Business travel',Business,3364,1,1,1,1,5,5,5,5,1,4,4,1,3,5,2,0
satisfied,'Loyal Customer',22,'Business travel',Business,3197,1,1,2,1,5,5,5,5,3,5,4,2,5,5,45,41
satisfied,'Loyal Customer',21,'Business travel',Business,3480,2,2,2,2,5,5,5,5,4,3,5,5,5,5,0,0
satisfied,'Loyal Customer',16,'Business travel',Business,2713,2,2,2,2,5,5,5,5,4,3,5,2,2,5,0,3
satisfied,'Loyal Customer',28,'Business travel',Business,2928,3,3,3,3,5,5,5,5,3,5,5,4,5,5,1,0
satisfied,'Loyal Customer',47,'Business travel',Business,1608,2,2,2,2,2,4,5,5,5,5,5,5,5,5,25,0
satisfied,'Loyal Customer',36,'Business travel',Business,1639,4,4,4,4,3,5,5,5,5,5,5,3,5,4,0,0
satisfied,'Loyal Customer',21,'Business travel',Business,2693,4,4,4,4,5,5,5,5,4,4,3,3,5,5,0,0
satisfied,'Loyal Customer',58,'Business travel',Business,1605,3,3,3,3,3,4,4,5,5,5,5,5,5,3,15,4
satisfied,'Loyal Customer',52,'Business travel',Business,1622,4,4,4,4,4,3,4,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',18,'Business travel',Business,3369,4,4,4,4,5,5,5,5,5,3,4,5,4,5,0,0
satisfied,'Loyal Customer',34,'Business travel',Business,1596,4,4,4,4,3,3,4,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',70,'Business travel',Business,1588,4,4,4,4,3,5,4,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',60,'Business travel',Business,1600,5,2,5,5,3,5,4,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',59,'Business travel',Business,1603,2,2,2,2,4,4,4,5,5,5,5,3,5,4,0,0
satisfied,'Loyal Customer',50,'Business travel',Business,1613,2,2,2,2,4,4,4,5,5,5,5,3,5,3,0,14
satisfied,'Loyal Customer',43,'Business travel',Business,1604,4,4,4,4,2,4,4,5,5,5,5,4,5,4,0,0
satisfied,'Loyal Customer',39,'Business travel',Business,1592,3,3,3,3,5,3,5,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',37,'Business travel',Business,1588,1,1,1,1,3,5,4,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',32,'Business travel',Business,2458,1,1,1,1,5,5,5,5,4,4,3,4,4,5,0,0
satisfied,'Loyal Customer',30,'Business travel',Business,2711,3,3,3,3,5,5,5,5,4,4,5,3,5,5,0,0
satisfied,'Loyal Customer',24,'Business travel',Business,2940,5,1,5,5,5,5,5,5,3,4,4,5,4,5,0,0
satisfied,'Loyal Customer',39,'Business travel',Business,1631,1,1,1,1,5,5,4,5,5,5,5,3,5,3,0,0
satisfied,'Loyal Customer',56,'Business travel',Business,1605,4,4,4,4,4,4,4,5,5,5,5,5,5,3,115,?
satisfied,'Loyal Customer',23,'Business travel',Business,2838,5,5,5,5,5,5,5,5,3,2,5,3,4,5,21,42
satisfied,'Loyal Customer',40,'Business travel',Business,1597,3,3,5,3,5,4,5,5,5,5,5,5,5,5,11,23
satisfied,'Loyal Customer',52,'Business travel',Business,1582,2,2,4,2,4,4,5,5,5,5,5,3,5,5,66,66
satisfied,'Loyal Customer',39,'Business travel',Business,1584,3,3,3,3,3,4,5,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',46,'Business travel',Business,1567,4,4,4,4,3,4,4,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',41,'Business travel',Business,1573,4,4,4,4,3,4,4,5,5,5,5,3,5,3,0,3
satisfied,'Loyal Customer',39,'Business travel',Business,1584,4,4,4,4,2,4,4,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',38,'Business travel',Business,1572,3,3,5,3,5,5,4,5,5,5,5,3,5,3,0,14
satisfied,'Loyal Customer',34,'Business travel',Business,1551,1,1,3,1,2,4,4,5,5,5,5,4,5,4,8,13
satisfied,'Loyal Customer',58,'Business travel',Eco,1647,5,4,4,4,5,5,5,5,3,2,4,3,4,5,0,25
satisfied,'Loyal Customer',58,'Business travel',Eco,1693,5,4,5,4,5,5,5,5,3,5,5,5,4,5,0,0
satisfied,'Loyal Customer',57,'Business travel',Eco,1365,5,3,3,3,5,5,5,5,3,4,5,3,2,5,0,6
satisfied,'Loyal Customer',57,'Business travel',Eco,254,5,2,2,2,5,1,2,5,5,5,5,1,5,4,1,0
satisfied,'Loyal Customer',57,'Business travel',Eco,218,5,1,2,1,1,3,3,5,5,5,5,5,5,1,0,0
satisfied,'Loyal Customer',57,'Business travel',Eco,1170,5,5,5,5,5,5,5,5,1,4,1,5,4,5,0,1
satisfied,'Loyal Customer',57,'Business travel','Eco Plus',1629,5,4,4,4,5,5,5,5,5,3,3,2,5,5,0,4
satisfied,'Loyal Customer',57,'Business travel',Eco,82,5,1,4,1,3,3,4,5,5,5,5,3,5,3,0,0
satisfied,'Loyal Customer',60,'Business travel',Business,1568,5,5,5,5,3,4,5,5,5,5,5,5,5,3,4,0
satisfied,'Loyal Customer',49,'Business travel',Business,1587,5,5,5,5,5,5,5,5,5,5,5,3,5,4,28,36
satisfied,'Loyal Customer',46,'Business travel',Business,1585,5,5,5,5,3,5,4,5,5,5,5,3,5,3,5,0
satisfied,'Loyal Customer',39,'Business travel',Business,1579,3,3,3,3,2,5,4,5,5,5,5,4,5,5,15,5
satisfied,'Loyal Customer',37,'Business travel',Business,1572,2,2,2,2,4,4,4,5,5,5,5,2,5,3,0,0
satisfied,'Loyal Customer',57,'Business travel',Business,1587,4,4,4,4,2,5,4,5,5,5,5,3,5,4,0,0
satisfied,'Loyal Customer',51,'Business travel',Business,1579,2,2,2,2,5,4,5,5,5,5,5,3,5,3,19,0
satisfied,'Loyal Customer',48,'Business travel',Business,1555,5,5,5,5,3,4,5,5,5,5,5,3,5,3,0,0
satisfied,'Loyal Customer',40,'Business travel',Business,1572,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',23,'Business travel',Business,2447,4,4,3,4,5,5,5,5,1,4,1,5,4,5,2,13
satisfied,'Loyal Customer',46,'Business travel',Business,1543,2,2,2,2,2,4,5,5,5,5,5,5,5,4,0,0
satisfied,'Loyal Customer',45,'Business travel',Business,1537,3,3,2,3,3,4,4,5,5,5,5,3,5,3,0,0
satisfied,'Loyal Customer',25,'Business travel',Business,3430,1,1,2,1,5,5,5,5,4,5,4,4,5,5,0,0
satisfied,'Loyal Customer',47,'Business travel',Business,1533,3,3,3,3,3,5,5,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',51,'Business travel',Business,1546,2,2,2,2,4,4,5,5,5,5,5,5,5,3,10,0
satisfied,'Loyal Customer',49,'Business travel',Business,1550,5,5,5,5,5,4,4,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',47,'Business travel',Business,1528,1,1,1,1,4,5,5,5,5,5,5,3,5,3,0,0
satisfied,'Loyal Customer',42,'Business travel',Business,1534,3,3,3,3,5,5,4,5,5,5,5,4,5,5,18,9
satisfied,'Loyal Customer',36,'Business travel',Business,1559,4,4,5,4,2,4,5,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',27,'Business travel',Business,2325,2,2,2,2,5,5,5,5,4,2,3,4,1,5,5,0
satisfied,'Loyal Customer',25,'Business travel',Business,2843,3,3,3,3,5,5,5,5,1,2,1,4,2,5,0,0
satisfied,'Loyal Customer',31,'Business travel',Business,2994,4,4,4,4,5,5,5,5,3,2,5,4,5,5,23,8
satisfied,'Loyal Customer',16,'Business travel',Business,3184,4,4,4,4,5,5,5,5,3,5,4,1,4,5,0,0
satisfied,'Loyal Customer',45,'Business travel',Business,1558,4,4,4,4,3,5,4,5,5,5,5,5,5,3,5,4
satisfied,'Loyal Customer',41,'Business travel',Business,1560,3,3,3,3,2,4,5,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',31,'Business travel',Business,2636,3,3,1,3,5,5,5,5,3,4,4,4,4,5,0,12
satisfied,'Loyal Customer',58,'Business travel',Business,1546,2,2,3,2,5,5,4,5,5,5,5,4,5,5,12,0
satisfied,'Loyal Customer',53,'Business travel',Business,1510,4,4,4,4,3,4,5,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',49,'Business travel',Business,1529,1,1,1,1,4,4,5,5,5,5,5,4,5,3,8,13
satisfied,'Loyal Customer',40,'Business travel',Business,1519,5,5,5,5,3,4,4,5,5,5,5,4,5,4,10,0
satisfied,'Loyal Customer',39,'Business travel',Business,1530,4,4,4,4,3,4,4,5,5,5,5,5,5,4,0,0
satisfied,'Loyal Customer',35,'Business travel',Business,1553,4,4,4,4,4,5,5,5,5,5,5,3,5,4,3,11
satisfied,'Loyal Customer',30,'Business travel',Business,2779,4,4,4,4,5,5,5,5,2,5,4,4,5,5,0,4
satisfied,'Loyal Customer',53,'Business travel',Business,1549,5,5,3,5,3,4,5,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',50,'Business travel',Business,1520,2,2,4,2,3,1,4,5,5,5,5,2,5,4,0,0
satisfied,'Loyal Customer',41,'Business travel',Business,1518,2,2,2,2,4,5,5,5,5,5,5,5,5,3,0,0
satisfied,'Loyal Customer',41,'Business travel',Business,1551,1,1,1,1,3,5,4,5,5,5,5,4,5,3,5,33
satisfied,'Loyal Customer',48,'Business travel',Business,1536,4,4,4,4,3,4,4,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',46,'Business travel',Business,1541,3,3,3,3,3,4,4,5,5,5,5,3,5,3,4,0
satisfied,'Loyal Customer',40,'Business travel',Business,1540,5,5,5,5,5,5,4,5,5,5,5,4,5,3,0,0
satisfied,'Loyal Customer',26,'Business travel',Business,3279,5,5,5,5,5,5,5,5,3,3,4,4,5,5,0,0
satisfied,'Loyal Customer',47,'Business travel',Business,1523,3,3,3,3,2,4,4,5,5,5,5,5,5,5,3,9
satisfied,'Loyal Customer',39,'Business travel',Business,1525,4,4,4,4,4,5,4,5,5,5,5,5,5,3,0,0
satisfied,'Loyal Customer',29,'Business travel',Business,2568,1,1,1,1,5,5,5,5,3,5,4,3,5,5,50,53
satisfied,'Loyal Customer',52,'Business travel',Business,1500,2,2,2,2,2,5,4,5,5,5,5,5,5,4,0,0
satisfied,'Loyal Customer',30,'Business travel',Business,2683,2,2,4,2,5,5,5,5,2,5,5,3,3,5,0,0
satisfied,'Loyal Customer',54,'Business travel',Business,1507,3,3,3,3,5,5,5,5,5,5,5,4,5,3,1,6
satisfied,'Loyal Customer',46,'Business travel',Business,1494,3,3,3,3,3,5,5,5,5,5,5,3,5,5,0,7
satisfied,'Loyal Customer',28,'Business travel',Business,3165,2,2,2,2,5,5,5,5,4,3,5,4,5,5,0,5
satisfied,'Loyal Customer',48,'Business travel',Business,1493,3,5,3,3,2,5,4,5,5,5,5,3,5,5,0,0
satisfied,'Loyal Customer',43,'Business travel',Business,1518,3,3,3,3,4,4,5,5,5,5,5,5,5,5,0,0
satisfied,'Loyal Customer',56,'Business travel',Business,1527,2,2,2,2,5,4,4,5,5,5,5,4,5,5,0,0
satisfied,'Loyal Customer',43,'Business travel',Business,1530,5,5,2,5,4,5,4,5,5,5,5,4,5,3,3,9
satisfied,'Loyal Customer',42,'Business travel',Business,1483,1,1,1,1,2,5,4,5,5,5,5,5,5,5,3,0
satisfied,'Loyal Customer',36,'Business travel',Business,1498,5,5,3,5,5,4,5,5,5,5,5,5,5,5,36,31
satisfied,'Loyal Customer',59,'Business travel',Business,1486,5,5,5,5,4,5,5,5,5,5,5,4,5,5,8,0
satisfied,'Loyal Customer',56,'Business travel',Business,1480,5,5,5,5,5,4,5,5,5,5,5,5,5,4,0,0
satisfied,'Loyal Customer',37,'Business travel',Business,1478,3,3,3,3,4,4,5,5,5,5,5,3,5,4,0,0
satisfied,'Loyal Customer',24,'Business travel',Business,2662,4,4,4,4,5,5,5,5,2,3,4,4,5,5,0,8
